,g MJD,g MAG,g MAGERR,r MJD,r MAG,r MAGERR,i MJD,i MAG,i MAGERR,z MJD,z MAG,z MAGERR
0,59761.23043084,21.7526150963258,0.0654286561404913,59761.23187427,20.0700856601076,0.0312246682864127,59761.21416405,20.0366832277061,0.046266442889934,59761.23347276,19.8737415253888,0.0581654572342579
1,59761.22296294,21.6648462411952,0.0607138899178725,59761.22815754,20.1520134407295,0.0354514068387282,59761.21785856,20.0599744471437,0.0478673780361038,59761.22975266,19.8198796477503,0.0563969467867066
2,59761.21922863,21.7933526865645,0.06642309427677,59761.22441048,20.1939844533788,0.0373774729759847,59758.22793814,19.9481325761143,0.051579130169503,59761.22601599,19.8164327693217,0.0557606696075203
3,59761.21181865,21.8322515774879,0.0711298643062778,59761.22066538,20.1912010432494,0.0343122607732694,59758.21309134,19.7851285313746,0.0547185707773864,59761.22226528,19.8728919902098,0.0565856638279696
4,59714.31241377,21.4765179902477,0.108327510469584,59761.21695506,20.20630913608,0.0353420669322508,59702.37643671,21.2450101305069,0.158145347873113,59761.21854599,19.9140061221845,0.0588797165354589
5,59714.30724775,21.19061357305,0.087837432915979,59761.21325986,20.2178600141879,0.0354487294944725,59714.3058701,19.7235671613375,0.0406025992354178,59761.21485116,19.8975096670162,0.0585983986086295
6,59714.30352043,21.3284165852682,0.0927462824679421,59758.22703678,20.1634167899425,0.0433748273389925,59714.30216562,19.7729537683121,0.0439769560612306,59758.22862304,19.7210700970587,0.0608036350405926
7,59714.29607405,21.2823499030447,0.0931306912388144,59758.22331308,20.0595304296517,0.0398294836572788,59714.29471417,19.7873918017935,0.0452532242136945,59714.31548722,19.5902883224138,0.0671207091232111
8,59295.39191044,22.1627336171144,0.103725219533266,59758.21958847,20.17601492204,0.041761448496587,59295.39945812,20.4652920671189,0.0725147357206559,59714.31029501,19.5856893611169,0.0501832816361817
9,59297.35706059,21.2178865133313,0.0430165029642219,59758.20843363,20.1808600284924,0.0451976320522809,59295.40319554,20.370290592374,0.0678470540093406,59714.3065564,19.555378806894,0.0486596285154518
10,59297.36078902,21.176839182276,0.0449751705090526,59755.23550657,20.7679068554001,0.128170586005924,59297.35940992,19.648839630484,0.0335595544651251,59714.30284353,19.569967558898,0.0494136405835781
