,g MJD,g MAG,g MAGERR,r MJD,r MAG,r MAGERR,i MJD,i MAG,i MAGERR,z MJD,z MAG,z MAGERR
0,59720.38261377,18.9128603843242,0.0438834405812013,59720.37663293,18.7662168601319,0.100059645160728,59720.38124281,18.9776210409515,0.117321221984775,59720.37821053,18.567754929821,0.081115097739483
1,59720.37888582,18.9612372681125,0.0296505660914668,59361.24737602,19.1607480456862,0.0368344531222339,59720.3775355,18.658093215192,0.0909456188517574,59723.32906929,19.7335539543887,0.159948749820845
2,59720.3714969,18.9498511058513,0.0722081905033014,59361.25106087,19.1034794015662,0.0326288555130214,59333.35444666,18.1612751008664,0.0173992830124906,59333.35706098,18.1405318048967,0.0214215189700006
3,59331.33604215,19.1388559346229,0.0199087692875274,59361.25478564,19.143597999683,0.0316944507014554,59333.36069982,18.1319970201558,0.0165687076447113,59333.35315931,18.1685069589142,0.0193536045125291
4,59331.3438651,19.021183049303,0.0175350083001512,59361.25897516,19.1042825962289,0.0308356705684098,59333.35640282,18.2293503771668,0.017853071233289,59333.35898348,18.0612054876922,0.0200390477452048
5,59331.34018693,19.0986564322153,0.017604204522434,59361.26268712,19.0580880977425,0.0282100938809709,59333.35831918,18.1950903221713,0.0178761088104831,59333.35510904,18.0545327545826,0.0201422885045999
6,59331.33233755,19.1908101845901,0.0192865126528257,59361.28592178,19.0415860306165,0.0365087775499799,59333.36265545,18.1264647717495,0.0167059308408433,59333.36135592,18.0625656634651,0.0197598080573523
7,59331.3475867,19.0106031845813,0.0197897004089968,59361.28219742,19.166234056335,0.0328454745199339,59333.36458897,18.2234060938186,0.0185007445983134,59333.36331885,18.0949829925347,0.0210189520356299
8,59331.32863986,19.2627853599989,0.0218850109052214,59361.28964367,19.1191319405753,0.0370767324998362,59333.36653041,18.308491134571,0.0208625858685424,59333.36525743,18.233316005003,0.0250777766818509
9,59361.24594945,19.3522452125613,0.0263324460238099,59361.336909,19.1863054689653,0.0364905590596953,59333.3684577,18.2487943674337,0.0203160393600454,59333.36719625,18.0155869152847,0.019985472117397
10,59361.24963204,19.3409412132844,0.0271821483212789,59361.34064391,19.0667025634298,0.033554490753453,59358.29268775,19.3775700620779,0.0431074393390497,59333.36912034,18.0058566855094,0.0200331341814704
11,59361.25335414,19.3043163805192,0.0242737939850938,59361.34436559,19.2253903508739,0.0434000562481709,59358.2964167,19.4290475489527,0.0455527785730244,59337.42899673,19.0068680951115,0.0607976424973883
12,59361.25752308,19.2654921837253,0.0227949985833248,59361.34851303,19.4478874008783,0.0612031021421594,59358.30014513,19.5804590874043,0.0518071566591738,59337.42967209,19.2179304626366,0.0735826023423218
13,59361.26124084,19.2581661724049,0.0227052593191778,59361.35221434,19.1836897656475,0.0590213575991782,59358.31596714,19.4698042194118,0.0473996620067783,59337.43505009,19.3239903784613,0.0894823724699176
14,59361.26498338,19.2933758297653,0.0229076910900689,59361.35593222,19.3328225736727,0.0624256294241205,59358.31968871,19.4000877742413,0.0449778132050643,59358.29337654,19.1413381624851,0.0449907226627401
15,59361.26914827,19.3288249475292,0.0240582327195984,,,,59358.32341742,19.5634776983509,0.0516442098777068,59358.29711016,19.0495622703825,0.0399936046616801
16,59361.27286509,19.3331434749038,0.0236121799831031,,,,59358.33507361,19.8530148647983,0.0683852006254961,59358.30081993,19.1931379430174,0.0470753388607206
17,59361.27660876,19.3326655498081,0.0227627718486019,,,,59361.24827172,18.9922725665677,0.0461319510500363,59358.30501581,19.0598966390762,0.0421208714544298
18,59361.2807495,19.2860908300451,0.0249921517264166,,,,59361.25196793,18.9576843955803,0.0431931104836766,59358.30875557,19.0776859778653,0.0426099559345898
19,59361.28447275,19.3075259591407,0.0330469278584706,,,,59361.25569104,18.9162418223293,0.0414361828756845,59358.31248134,19.0991221105077,0.0430313362788528
20,59361.28821337,19.3682765048371,0.0286757728301549,,,,59361.25988547,18.9605954182821,0.0417183100597208,59358.31664507,19.3420246404409,0.0536205353329287
21,59361.33544473,19.4857352037436,0.032490605315847,,,,59361.26359282,18.8601594982042,0.037219074629102,59358.32036804,19.0502078116813,0.0399808483984475
22,59361.3391835,19.5410695777326,0.0334715319554066,,,,59361.26733993,18.8925309096882,0.0322361035307414,59358.32409521,19.2963814478827,0.0521705754075839
23,59361.34705949,19.7159725374388,0.0505542932497774,,,,59361.27524024,18.8857951038387,0.0295143908905252,59358.32829823,19.387726347943,0.0557441558092829
24,59361.34291862,19.6190724827449,0.0437129044073963,,,,59361.27895357,18.9312135560188,0.041866936504527,59358.33205664,19.2457693248288,0.049478964471003
25,59361.35077548,19.6860523114189,0.0545285703121409,,,,59361.28684333,18.8858919917043,0.0445859712836119,59358.33574488,19.3372415005548,0.0541641081239338
26,59361.35448144,19.7348883306578,0.0723566470634344,,,,59361.2905515,18.8097627775746,0.0401919874068933,59361.2489484,18.9388358745511,0.0544478725067954
27,59364.37881844,20.7066161077156,0.0858998324761817,,,,59361.33782298,18.9868517780236,0.0444788462574908,59361.25638123,18.8633413299983,0.0467123027047363
28,59507.00073851,20.2601536569476,0.0510686542484974,,,,59361.34156155,18.8877666351599,0.043726285726295,59361.26056766,18.585479394876,0.0360145668182746
29,59507.00445355,20.4043793061919,0.0724147839495403,,,,59361.34527078,18.9115525447742,0.0506605354547821,59361.26428995,18.7272905030762,0.0397562030615229
30,59507.00816019,20.4794954786152,0.0713391343584502,,,,59361.3494204,18.8872679715535,0.0529683597702356,59361.26801148,18.679966109477,0.0315440100357705
