,g MJD,g MAG,g MAGERR,r MJD,r MAG,r MAGERR,i MJD,i MAG,i MAGERR,z MJD,z MAG,z MAGERR
0,59764.17389166,19.7796944499002,0.0115728712821589,59764.17534579,18.4224809149635,0.00724964861809327,59764.17249574,17.9501046206799,0.00858025133685509,59764.17319428,17.5659229165735,0.0102474783836502
1,59767.12981291,19.8011385621824,0.0134245431717633,59764.17157915,18.4255420343071,0.00726022346160854,59767.12103998,17.9884616284371,0.00835813333452617,59764.17693469,17.550492914472,0.0078279672089883
2,59764.18895038,19.7677005117432,0.00961321777498305,59764.19040429,18.3930975833526,0.00617543481114582,59764.19132612,17.8831630946347,0.00656005923210319,59764.19201221,17.5351313271053,0.00690923934757859
3,59764.18522856,19.7755619069297,0.0101243495353656,59764.18666908,18.375714045056,0.00609786552673505,59764.18758574,17.8977999678379,0.00682402578610996,59764.18827416,17.5302647543722,0.00711801215889426
4,59764.18132834,19.7778431735258,0.0103619523960534,59764.17907475,18.4196837721993,0.00742037070190294,59764.17998538,17.9267887492237,0.00744507490242275,59764.18065133,17.5395031685371,0.00742474101147153
5,59764.17762005,19.7887182704859,0.0111267511592559,59764.18295583,18.3924207048359,0.00658772305303406,59764.18386514,17.9088431477987,0.00700919565893384,59764.18454488,17.5432214451246,0.00730143065598781
6,59761.23043084,19.7904681980536,0.00932608931990472,59761.23187427,18.4018106569862,0.00601847196175885,59764.17625537,17.9319221971757,0.00754658920091285,59761.23347276,17.5916111598599,0.00727670633359298
7,59761.22670343,19.7914922651415,0.00957961210984214,59761.22815754,18.4252637343273,0.00635692444555346,59761.23278599,17.9647919251108,0.00706923724746181,59761.22601599,17.6167001856837,0.00743418561497342
8,59761.22296294,19.765183660412,0.00919619416687201,59761.22441048,18.4292218711786,0.00643814882729612,59761.22906556,17.9744794767757,0.00709600719277027,59758.22862304,17.67267134288,0.00902647468483132
9,59761.21922863,19.7771494994644,0.00902614456874528,59761.22066538,18.3970697734605,0.00596450216437823,59761.22532102,17.9697159905469,0.00721271416819456,59758.22491969,17.6763889445806,0.0108164097372601
10,59761.21181865,19.7782883640522,0.00937345113845046,59761.21695506,18.4114894442178,0.00606739940862924,59761.22156874,17.9737658259808,0.00695889347350073,59758.22118301,17.6295653889113,0.00869017506422722
11,59761.21552029,19.77516987748,0.00895274568408519,59761.21325986,18.3948269513642,0.00596186977645946,59761.21416405,17.9434551139234,0.00668313263397935,59758.21748086,17.646595579235,0.00835701628362808
12,59755.2377608,19.7686873677715,0.0267096897169714,59758.22703678,18.4956871212822,0.00790531288316768,59761.21785856,17.9513775668914,0.00681678862788432,59758.2137817,17.6745218068502,0.0098060133656723
13,59755.23407282,19.7876662278484,0.0242499615445681,59758.22331308,18.49009736867,0.00786353867119151,59758.22793814,18.0215546710766,0.00840600919158176,59758.21002864,17.6462066862154,0.00864617781057116
