,g MJD,g MAG,g MAGERR,r MJD,r MAG,r MAGERR,i MJD,i MAG,i MAGERR,z MJD,z MAG,z MAGERR
0,59720.38630177,18.4010829245875,0.0626938112101623,59720.38774166,18.2675770529781,0.083505138811843,59714.38836081,17.5799082769122,0.0127282678744192,59714.38905133,17.6553802174722,0.0159768152393348
1,59720.38261377,18.613216028171,0.0286464591185977,59720.38032564,18.5822917739174,0.0793122797562228,59714.39133285,17.705514640881,0.0142071104390604,59714.38767809,17.7247028687528,0.018135334609035
2,59720.37888582,18.8373343150313,0.0300587000121021,59720.37663293,18.7046609948457,0.105474898163442,59714.38700125,17.8110446879857,0.0171616275045465,59714.38632637,17.7816696394872,0.018394057244692
3,59720.37519756,19.1458881659777,0.04896656739887,59361.24737602,18.2095960099924,0.0166063891279372,59714.38564795,17.8125695162031,0.0153589399345075,59337.43505009,18.9717342616596,0.0681431071413099
4,59331.3475867,19.9277136688707,0.0486480871544928,59361.25106087,18.2356448047506,0.016109352025035,59714.38495191,17.8415830755503,0.0155976105577008,59337.43704718,19.2900151327034,0.103712680728057
5,59331.3438651,19.8300155309338,0.0390839951954912,59361.25897516,18.0844388196029,0.01331856409263,59714.38121137,17.9182649217723,0.0157572051456936,59361.2489484,18.2707840507766,0.0319662466212551
6,59331.33604215,19.7050958459918,0.0360461038106496,59361.28592178,17.6419097601107,0.0108735203512284,59720.38496407,18.2725022091526,0.119959309119555,59361.25265992,18.2155156418434,0.0282871979124535
7,59361.24594945,18.4809447913272,0.0130342556202967,59361.28219742,17.6964398928945,0.00959070662146005,59720.3775355,18.9514100667255,0.0992867484109906,59361.25638123,18.1758276838203,0.0271231831681481
8,59361.24963204,18.4535518107059,0.0132640563129636,59361.28964367,17.6075658951589,0.0104484124265029,59361.24827172,18.3007772762611,0.0273157150524285,59361.26056766,18.0693960982187,0.02432018873938
9,59361.25335414,18.4124315253231,0.0119728408331545,59361.336909,17.633913420793,0.00977758520953838,59361.25196793,18.3609591598572,0.0278633847770865,59361.26428995,17.9810996383949,0.0221283951604391
10,59361.25752308,18.3344303152198,0.0107664487272065,59361.34064391,17.6643561598272,0.0103933359457202,59361.25569104,18.2305112802371,0.0244262166037848,59361.26801148,17.9529170222896,0.0183362746239361
11,59361.26124084,18.276522094408,0.0103218610125185,59361.34436559,17.7061347417194,0.0120533149550867,59361.25988547,18.1473435130527,0.0220139557869189,59361.27963186,17.6780332602552,0.0173316657215196
12,59361.26498338,18.2548290723821,0.00998434478588991,59361.35221434,17.7960797573072,0.0172651428800081,59361.26359282,18.0388906897945,0.0196538937211853,59361.28377315,17.5799564164897,0.0169828664643427
13,59361.26914827,18.160453923054,0.00934515950313525,59361.34851303,17.7639046119183,0.0139996950535163,59361.26733993,17.9687764443012,0.0159221381791055,59361.28753214,17.5535487862686,0.0165883239682328
14,59361.27286509,18.0908290329249,0.00845301414139481,59361.35593222,17.7990780281847,0.0161888643295683,59361.27895357,17.7591231264489,0.0161073365756449,59361.29123987,17.5185227658443,0.0161938138279975
15,59361.27660876,18.053989907246,0.00804418552239335,59364.27949464,18.0985981328609,0.0473644393637442,59361.28310005,17.7088246198329,0.0151754897076548,59361.33850102,17.4459499711971,0.0146814441279223
16,59361.2807495,18.019672601739,0.00883844496218406,59364.2869137,17.9429107588232,0.0465442991213884,59361.28684333,17.6247163538826,0.0161069811799114,59361.34223621,17.5022065466338,0.0172324807408395
17,59361.28447275,17.9460143034703,0.0106368065673041,59364.29840988,17.7605767216154,0.0379030061632197,59361.2905515,17.5995932271089,0.0148140244326382,59361.34594139,17.5372060343029,0.0182010448657653
18,59361.28821337,17.914336478549,0.00861340539461147,59364.30996644,17.5875723306053,0.0979409574399521,59361.34156155,17.6156215717636,0.0150454623484499,59361.35009714,17.4487345963476,0.017911044865574
19,59361.33544473,17.9907351015988,0.00917322841895505,59364.29102651,17.751027037536,0.0843364930228059,59361.34527078,17.680838498114,0.0180586601046438,59361.35379593,17.4850692842669,0.0229839647424871
20,59361.34291862,18.0326845192545,0.0112912278441823,59364.30254102,17.5883225286376,0.0523541479965811,59361.33782298,17.5688887598643,0.0136634346840008,59361.35754433,17.4907237135556,0.0200631834093106
21,59361.3391835,18.0086808441377,0.00906985664207051,59364.29472164,17.8047255332003,0.0424728002538819,59361.3494204,17.6968142383165,0.0189641749991255,59364.28107069,18.0610522454894,0.0294268019232294
22,59361.34705949,18.0630159921823,0.0116925686771144,59364.30624673,17.6551049857136,0.0277302380378324,59361.35311347,17.7648757855329,0.0251181968597449,59364.29260302,17.8604489371788,0.095816434591188
23,59361.35077548,18.1087531343188,0.0135977579922365,,,,59361.3568593,17.7090072830749,0.0200354593454409,59364.30413137,17.5470150560646,0.0747947116953352
24,59361.35448144,18.1581999183046,0.017930952871211,,,,59364.28040214,18.1085026718062,0.0378342072539147,59364.28848574,17.9561349753125,0.0358869512713281
25,59364.28176158,18.2906293805509,0.0145193199558024,,,,59364.28781545,18.0754799205141,0.0997445078717766,59364.28479324,18.0505005324684,0.0381578500581513
26,59364.28548028,18.2162381369456,0.0180385260233013,,,,59364.28411267,18.044975156918,0.026175464078368,59364.37030145,17.5239085847399,0.0160867686179854
27,59364.29697663,18.0227119790208,0.03871918157192,,,,59364.29192728,17.8484164850527,0.0292012162874405,,,
28,59364.30480082,17.9198585400783,0.0178237985488295,,,,59364.31088621,17.6529396445025,0.0980782647221829,,,
29,59364.30110387,17.888137108147,0.0794548856800269,,,,59364.37747223,17.8371354680932,0.0210484502010744,,,
