,g MJD,g MAG,g MAGERR,r MJD,r MAG,r MAGERR,i MJD,i MAG,i MAGERR,z MJD,z MAG,z MAGERR
0,59714.38190692,19.9040211336198,0.0252522388637879,59720.38404649,18.5720136325832,0.1235419862185,59746.23907357,19.4422638355381,0.0928966974435342,59755.24081551,17.9023618695604,0.0335152717730683
1,59714.37882968,19.8513083079415,0.0269851403201169,59720.38032564,18.4307908300804,0.0381362167743134,59746.23536014,19.4691383856611,0.0918281289771984,59755.23708359,18.0510036049519,0.03111827282799
2,59714.31241377,19.4321435042677,0.0182056536705144,59720.37295301,18.7564589196373,0.111639686237533,59746.2316287,19.4151638520476,0.0690771031054311,59755.2333902,18.071323091819,0.0240339871367519
3,59714.30352043,19.3703158904211,0.0170544041294869,59331.33377371,19.618376081673,0.03463264489486,59746.22792422,19.7606360960055,0.0742916870172423,59755.22964433,18.053647836355,0.0274625987462632
4,59714.29980204,19.3331486727824,0.0174121591515479,59333.36398793,19.819742761076,0.070551692150444,59699.4192104,17.7452760766732,0.0324603041647744,59755.22593502,18.1584379728925,0.0486316678491371
5,59714.29607405,19.2518129387605,0.0159782212939574,59331.33008203,19.7237419857971,0.0407600658770893,59714.39133285,18.3285782073829,0.0201851357260411,59755.22222144,18.0768281346469,0.0420382873152571
6,59714.29234875,19.2557615024747,0.0191614709933834,59331.34902007,20.0154409844469,0.057440422730878,59714.38836081,18.3235879455537,0.021343572939348,59746.23604577,18.8168873357947,0.0608336414154185
7,59720.38261377,19.3974654167911,0.0590605181951433,59331.3453112,19.8484355538244,0.0485115221757064,59714.38700125,18.2734777545227,0.0218591464144062,59746.23230316,19.0056124911407,0.0584233347315338
8,59720.37888582,19.451294713826,0.040498470801314,59333.35771837,19.7166684851269,0.0628407906343197,59714.38564795,18.3030530604799,0.0192908744552918,59746.22859754,19.1424338223248,0.0534558886327664
9,59720.37519756,19.3937495097975,0.0492855215550406,59333.35579187,19.6318542979184,0.0578210991621818,59714.38495191,18.2644276098572,0.0187792444893491,59746.22487411,18.8216074795561,0.0479525360888818
10,59720.3714969,19.4180591460773,0.096133187446351,59331.34162088,19.878239138931,0.0461208464679671,59714.38121137,18.3148192356035,0.0181940125245824,59696.39658599,18.9818186566126,0.0370183219716623
11,59304.37924296,20.6121628660302,0.0474517185736603,59333.36008128,19.9132504582883,0.0753123428566104,59720.38496407,18.2205258162772,0.110590520312321,59696.38915295,18.8918612949185,0.039046489974652
12,59304.38664634,20.6529660193127,0.0488246746205258,59333.36203857,19.6076893829028,0.058299130006285,59720.38124281,18.1050114175498,0.0660736449829323,59696.38543986,18.8563697078971,0.0350711899191472
